B365_decimal_a,B365_decimal_b,B365_valid,PS_decimal_a,PS_decimal_b,PS_valid,a_1stIn,a_1stWon,a_2ndWon,a_SvGms,a_ace,a_age_years,a_bpFaced,a_bpSaved,a_df,a_entity_id,a_entry,a_hand,a_height_cm,a_identity_correction,a_identity_metadata_status,a_ioc,a_rank,a_rank_points,a_seed,a_source_id,a_source_name,a_source_side,a_svpt,a_won,abandoned,additional_count_evidence,archive_date_basis,b_1stIn,b_1stWon,b_2ndWon,b_SvGms,b_ace,b_age_years,b_bpFaced,b_bpSaved,b_df,b_entity_id,b_entry,b_hand,b_height_cm,b_identity_correction,b_identity_metadata_status,b_ioc,b_rank,b_rank_points,b_seed,b_source_id,b_source_name,b_source_side,b_svpt,best_of,competition_type,completed,count_block_status,count_correction_applied,court_recorded,date_basis,defaulted,draw_size,identity_basis,identity_tier,market_source_path,market_source_row,market_source_sha256,match_date,match_id,match_num,minutes,played,player_a,player_b,population_basis,ranking_metadata_basis,retired,round,score,season,source_correction,source_field_agreement,source_file_sha256,source_key,source_line_number,source_member,source_row_number,source_season,started_evidence,status,surface,tourney_anchor_date,tourney_id,tourney_level,tourney_name,walkover
1.711,2.103,true,1.638,2.385,true,54,47,26,14,9,22.6,3,1,1,200008,,R,185,,synthetic,SYN,6,6361,7,200008,P 08,w,91,true,false,,synthetic_event_anchor,42,29,14,12,5,35.1,5,3,2,200053,,R,203,,synthetic,SYN,18,2721,,200053,P 53,l,76,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,119,,2019-03-18,2019-402/11,11,111,true,200008,200053,level_M,synthetic,false,R32,6-1 6-3,2019,,true,,2019-402/11,119,atp_matches_2019.csv,118,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
2.509,1.512,true,2.701,1.516,true,43,30,5,10,4,29.7,3,2,2,200052,,R,170,,synthetic,SYN,33,982,,200052,P 52,l,62,false,false,,synthetic_event_anchor,70,59,21,18,8,32.4,3,0,2,200057,,R,170,,synthetic,SYN,7,5923,,200057,P 57,w,116,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,120,,2019-03-19,2019-402/12,12,124,true,200052,200057,level_M,synthetic,false,R32,6-3 6-3,2019,,true,,2019-402/12,120,atp_matches_2019.csv,119,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
2.077,1.728,true,2.060,1.836,true,47,34,14,12,5,33.9,9,6,2,200038,,R,180,,synthetic,SYN,11,4456,,200038,P 38,w,78,true,false,,synthetic_event_anchor,54,39,22,14,7,22.1,2,2,0,200039,,R,188,,synthetic,SYN,15,3358,,200039,P 39,l,90,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,121,,2019-03-18,2019-402/13,13,57,true,200038,200039,level_M,synthetic,false,R32,6-4 6-2,2019,,true,,2019-402/13,121,atp_matches_2019.csv,120,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.609,2.281,true,1.602,2.464,true,32,25,14,9,2,28.2,3,2,3,200003,Q,R,203,,synthetic,SYN,29,1280,,200003,P 03,w,60,true,false,,synthetic_event_anchor,27,16,9,7,2,36.9,3,1,0,200026,,R,192,,synthetic,SYN,25,1677,,200026,P 26,l,47,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,122,,2019-03-19,2019-402/14,14,96,true,200003,200026,level_M,synthetic,false,R32,6-2 6-3,2019,,true,,2019-402/14,122,atp_matches_2019.csv,121,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
2.028,1.764,true,1.914,1.971,true,53,47,17,12,3,34.8,5,3,2,200019,WC,R,201,,synthetic,SYN,14,3604,,200019,P 19,w,78,true,false,,synthetic_event_anchor,29,20,11,8,3,28.9,5,3,0,200031,Q,R,193,,synthetic,SYN,24,1796,,200031,P 31,l,50,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,123,,2019-03-18,2019-402/15,15,114,true,200019,200031,level_M,synthetic,false,R32,0-6 2-6,2019,,true,,2019-402/15,123,atp_matches_2019.csv,122,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.380,2.983,true,1.583,2.511,true,49,35,9,12,2,26.3,3,2,0,200022,WC,L,194,,synthetic,SYN,27,1464,,200022,P 22,l,74,false,false,,synthetic_event_anchor,52,43,24,15,10,31.7,6,4,2,200059,,L,195,,synthetic,SYN,23,1923,,200059,P 59,w,96,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,124,,2019-03-19,2019-402/16,16,63,true,200022,200059,level_M,synthetic,false,R32,2-6 6-0 6-1,2019,,true,,2019-402/16,124,atp_matches_2019.csv,123,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
4.847,1.171,true,4.050,1.277,true,39,32,20,11,6,34.9,8,6,2,200007,WC,R,184,,synthetic,SYN,3,7884,5,200007,P 07,w,70,true,false,,synthetic_event_anchor,50,40,15,12,5,30.4,4,3,1,200014,,L,196,,synthetic,SYN,2,8470,1,200014,P 14,l,76,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,125,,2019-03-20,2019-402/17,17,68,true,200007,200014,level_M,synthetic,false,R16,2-6 6-0 6-3,2019,,true,,2019-402/17,125,atp_matches_2019.csv,124,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.555,2.399,true,1.645,2.369,true,68,49,11,14,4,26.4,6,3,2,200040,,R,180,,synthetic,SYN,8,5515,2,200040,P 40,l,91,false,false,,synthetic_event_anchor,52,45,19,12,6,22.9,2,1,0,200050,,R,170,,synthetic,SYN,5,6832,3,200050,P 50,w,75,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,126,,2019-03-21,2019-402/18,18,62,true,200040,200050,level_M,synthetic,false,R16,2-6 6-1 6-1,2019,,true,,2019-402/18,126,atp_matches_2019.csv,125,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.159,5.080,true,1.159,5.985,true,38,28,7,9,8,31.6,4,4,2,200006,,R,193,,synthetic,SYN,1,9100,4,200006,P 06,l,59,false,false,,synthetic_event_anchor,39,26,7,9,3,30.4,6,4,1,200012,,R,183,,synthetic,SYN,16,3130,,200012,P 12,w,55,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,127,,2019-03-20,2019-402/19,19,126,true,200006,200012,level_M,synthetic,false,R16,2-6 3-6,2019,,true,,2019-402/19,127,atp_matches_2019.csv,126,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.342,3.177,true,1.390,3.220,true,59,47,18,14,6,25.9,4,2,1,200021,,L,205,,synthetic,SYN,12,4151,6,200021,P 21,w,89,true,false,,synthetic_event_anchor,44,22,15,11,3,29.1,9,4,3,200042,,R,195,,synthetic,SYN,31,1120,,200042,P 42,l,70,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,128,,2019-03-21,2019-402/20,20,128,true,200021,200042,level_M,synthetic,false,R16,0-6 6-0 6-0,2019,,true,,2019-402/20,128,atp_matches_2019.csv,127,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
11.141,1.031,true,5.425,1.182,true,47,35,14,12,7,37.1,5,4,1,200036,,R,185,,synthetic,SYN,20,2367,,200036,P 36,l,76,false,false,,synthetic_event_anchor,51,36,16,12,4,36.3,5,2,0,200049,,R,203,,synthetic,SYN,4,7339,,200049,P 49,w,80,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,129,,2019-03-20,2019-402/21,21,60,true,200036,200049,level_M,synthetic,false,R16,6-0 6-4,2019,,true,,2019-402/21,129,atp_matches_2019.csv,128,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.703,2.115,true,2.022,1.868,true,43,31,12,11,5,22.6,3,2,2,200008,,R,185,,synthetic,SYN,6,6361,7,200008,P 08,l,70,false,false,,synthetic_event_anchor,47,35,19,12,6,32.4,10,7,1,200057,Q,R,170,,synthetic,SYN,7,5923,,200057,P 57,w,74,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,130,,2019-03-21,2019-402/22,22,56,true,200008,200057,level_M,synthetic,false,R16,6-1 4-6 6-0,2019,,false,,2019-402/22,130,atp_matches_2019.csv,129,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.782,2.004,true,2.043,1.850,true,52,36,9,12,6,28.2,7,1,1,200003,,R,203,,synthetic,SYN,29,1280,,200003,P 03,l,76,false,false,,synthetic_event_anchor,26,20,12,6,1,33.9,8,4,0,200038,,R,180,,synthetic,SYN,11,4456,,200038,P 38,w,39,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,131,,2019-03-20,2019-402/23,23,87,true,200003,200038,level_M,synthetic,false,R16,6-4 1-6 3-6,2019,,true,,2019-402/23,131,atp_matches_2019.csv,130,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.684,2.145,true,1.685,2.291,true,48,42,18,12,4,34.8,9,6,1,200019,,R,201,,synthetic,SYN,14,3604,,200019,P 19,w,74,true,false,,synthetic_event_anchor,52,43,21,14,9,31.7,8,5,1,200059,,L,195,,synthetic,SYN,23,1923,,200059,P 59,l,92,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,132,,2019-03-21,2019-402/24,24,127,true,200019,200059,level_M,synthetic,false,R16,6-3 6-3,2019,,true,,2019-402/24,132,atp_matches_2019.csv,131,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
2.040,1.755,true,2.035,1.857,true,62,55,22,15,9,34.9,3,2,1,200007,,R,184,,synthetic,SYN,3,7884,5,200007,P 07,w,93,true,false,,synthetic_event_anchor,43,33,18,11,5,22.9,4,0,3,200050,Q,R,170,,synthetic,SYN,5,6832,3,200050,P 50,l,71,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,133,,2019-03-22,2019-402/25,25,84,true,200007,200050,level_M,synthetic,false,QF,3-6 6-3 1-6,2019,,true,,2019-402/25,133,atp_matches_2019.csv,132,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
4.447,1.197,true,4.945,1.208,true,33,22,8,9,4,30.4,9,5,0,200012,,R,183,,synthetic,SYN,16,3130,,200012,P 12,l,55,false,false,,synthetic_event_anchor,64,55,27,16,6,25.9,5,3,4,200021,,L,205,,synthetic,SYN,12,4151,6,200021,P 21,w,102,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,134,,2019-03-22,2019-402/26,26,122,true,200012,200021,level_M,synthetic,false,QF,6-4 6-0,2019,,true,,2019-402/26,134,atp_matches_2019.csv,133,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.682,2.149,true,1.754,2.174,true,48,41,15,11,4,36.3,2,1,1,200049,Q,R,203,,synthetic,SYN,4,7339,,200049,P 49,w,71,true,false,,synthetic_event_anchor,61,42,22,16,5,32.4,9,7,0,200057,,R,170,,synthetic,SYN,7,5923,,200057,P 57,l,103,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,135,,2019-03-22,2019-402/27,27,82,true,200049,200057,level_M,synthetic,false,QF,6-2 6-0,2019,,true,,2019-402/27,135,atp_matches_2019.csv,134,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
2.068,1.735,true,1.811,2.092,true,19,13,12,5,2,34.8,6,4,0,200019,,R,201,,synthetic,SYN,14,3604,,200019,P 19,w,34,true,false,,synthetic_event_anchor,51,39,19,13,5,33.9,3,2,2,200038,,R,180,,synthetic,SYN,11,4456,,200038,P 38,l,85,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,136,,2019-03-22,2019-402/28,28,66,true,200019,200038,level_M,synthetic,false,QF,6-2 3-6 6-3,2019,,true,,2019-402/28,136,atp_matches_2019.csv,135,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
2.164,1.673,true,2.406,1.628,true,32,29,13,9,2,34.9,5,1,3,200007,WC,R,184,,synthetic,SYN,3,7884,5,200007,P 07,w,55,true,false,,synthetic_event_anchor,45,35,15,12,5,25.9,4,1,0,200021,,L,205,,synthetic,SYN,12,4151,6,200021,P 21,l,76,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,137,,2019-03-23,2019-402/29,29,102,true,200007,200021,level_M,synthetic,false,SF,6-3 6-2,2019,,true,,2019-402/29,137,atp_matches_2019.csv,136,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
2.705,1.449,true,3.172,1.399,true,34,26,6,8,6,34.8,7,5,2,200019,,R,201,,synthetic,SYN,14,3604,,200019,P 19,l,51,false,false,,synthetic_event_anchor,56,43,19,14,2,36.3,7,4,1,200049,,R,203,,synthetic,SYN,4,7339,,200049,P 49,w,88,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,138,,2019-03-23,2019-402/30,30,123,true,200019,200049,level_M,synthetic,false,SF,6-4 6-1,2019,,true,,2019-402/30,138,atp_matches_2019.csv,137,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
1.979,1.803,true,2.315,1.672,true,62,56,29,16,7,34.9,3,3,1,200007,Q,R,184,,synthetic,SYN,3,7884,5,200007,P 07,w,104,true,false,,synthetic_event_anchor,49,34,19,13,2,36.3,4,4,2,200049,,R,203,,synthetic,SYN,4,7339,,200049,P 49,l,82,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,139,,2019-03-24,2019-402/31,31,59,true,200007,200049,level_M,synthetic,false,F,6-1 6-4,2019,,true,,2019-402/31,139,atp_matches_2019.csv,138,2019,,completed,Clay,20190318,2019-402,M,Sample 402,false
4.732,1.178,true,6.180,1.152,true,64,45,15,15,11,27.8,5,4,5,200015,,R,173,,synthetic,SYN,22,2061,,200015,P 15,l,97,false,false,,synthetic_event_anchor,57,44,22,15,5,22.9,3,2,4,200050,,R,170,,synthetic,SYN,4,7339,1,200050,P 50,w,98,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,140,,2019-04-01,2019-304/1,1,56,true,200015,200050,level_A,synthetic,false,R16,4-6 6-0 6-3,2019,,true,,2019-304/1,140,atp_matches_2019.csv,139,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
,,false,1.108,7.830,true,54,42,17,14,4,33.3,1,1,0,200041,,L,202,,synthetic,SYN,18,2721,5,200041,P 41,w,88,true,false,,synthetic_event_anchor,46,30,16,12,2,24.6,7,3,0,200047,,R,183,,synthetic,SYN,58,244,,200047,P 47,l,75,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,141,,2019-04-02,2019-304/2,2,103,true,200041,200047,level_A,synthetic,false,R16,6-2 1-6 4-6,2019,,true,,2019-304/2,141,atp_matches_2019.csv,140,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
1.025,11.792,true,1.057,11.864,true,58,46,18,14,11,34.9,9,6,3,200007,,R,184,,synthetic,SYN,2,8470,2,200007,P 07,w,92,true,false,,synthetic_event_anchor,56,34,15,15,4,24.6,4,3,2,200027,,R,177,,synthetic,SYN,51,339,,200027,P 27,l,96,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic_provisional,provisional,synthetic,142,,2019-04-01,2019-304/3,3,94,true,200007,200027,level_A,synthetic,false,R16,6-4 6-2,2019,,true,,2019-304/3,142,atp_matches_2019.csv,141,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
2.775,1.429,true,2.901,1.459,true,58,40,7,13,7,29.1,3,2,3,200016,,R,174,,synthetic,SYN,23,1923,,200016,P 16,l,82,false,false,,synthetic_event_anchor,35,27,9,9,2,32.4,6,3,2,200057,,R,170,,synthetic,SYN,8,5515,6,200057,P 57,w,55,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,143,,2019-04-02,2019-304/4,4,82,true,200016,200057,level_A,synthetic,false,R16,4-6 6-4 6-1,2019,,true,,2019-304/4,143,atp_matches_2019.csv,142,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
,,false,2.551,1.568,true,34,20,16,9,2,35.2,7,4,1,200001,,R,177,,synthetic,SYN,35,863,,200001,P 01,l,60,false,false,,synthetic_event_anchor,56,41,16,13,3,33.9,5,2,1,200038,,R,180,,synthetic,SYN,12,4151,7,200038,P 38,w,82,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,144,,2019-04-01,2019-304/5,5,105,true,200001,200038,level_A,synthetic,false,R16,6-0 1-6 1-6,2019,,true,,2019-304/5,144,atp_matches_2019.csv,143,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
3.826,1.252,true,4.195,1.263,true,32,27,12,8,7,27.7,3,1,1,200017,,R,191,,synthetic,SYN,46,444,,200017,P 17,w,54,true,false,,synthetic_event_anchor,61,42,14,14,6,36.4,4,2,0,200049,,R,203,,synthetic,SYN,5,6832,4,200049,P 49,l,91,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,145,,2019-04-02,2019-304/6,6,68,true,200017,200049,level_A,synthetic,false,R16,1-6 1-6,2019,,false,,2019-304/6,145,atp_matches_2019.csv,144,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
1.071,7.895,true,1.080,9.640,true,46,35,8,9,3,25.9,4,2,0,200021,,L,205,,synthetic,SYN,13,3867,3,200021,P 21,l,60,false,false,,synthetic_event_anchor,59,50,24,15,11,24.6,8,4,2,200056,Q,L,,,synthetic,SYN,45,469,,200056,P 56,w,99,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,146,,2019-04-01,2019-304/7,7,110,true,200021,200056,level_A,synthetic,false,R16,4-6 6-0 6-4,2019,,true,,2019-304/7,146,atp_matches_2019.csv,145,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
1.733,2.071,true,1.691,2.279,true,42,22,13,11,6,28.3,1,1,1,200003,,R,203,,synthetic,SYN,29,1280,8,200003,P 03,l,68,false,false,,synthetic_event_anchor,45,28,17,11,4,29.8,4,3,0,200052,,R,170,,synthetic,SYN,32,1049,,200052,P 52,w,73,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,147,,2019-04-02,2019-304/8,8,126,true,200003,200052,level_A,synthetic,false,R16,6-1 2-6 3-6,2019,,true,,2019-304/8,147,atp_matches_2019.csv,146,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
3.376,1.309,true,3.048,1.425,true,48,37,23,14,7,33.3,2,1,2,200041,,L,202,,synthetic,SYN,18,2721,5,200041,P 41,l,89,false,false,,synthetic_event_anchor,34,31,23,10,6,23.0,9,6,0,200050,,R,170,,synthetic,SYN,4,7339,1,200050,P 50,w,66,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,148,,2019-04-03,2019-304/9,9,83,true,200041,200050,level_A,synthetic,false,QF,0-6 4-6,2019,,true,,2019-304/9,148,atp_matches_2019.csv,147,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
1.782,2.005,true,1.742,2.194,true,39,36,19,10,6,35.0,4,3,0,200007,,R,184,,synthetic,SYN,2,8470,2,200007,P 07,w,66,true,false,,synthetic_event_anchor,61,47,26,18,9,32.4,6,4,2,200057,,R,170,,synthetic,SYN,8,5515,6,200057,P 57,l,113,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,149,,2019-04-03,2019-304/10,10,55,true,200007,200057,level_A,synthetic,false,QF,6-0 6-3,2019,,true,,2019-304/10,149,atp_matches_2019.csv,148,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
2.482,1.522,true,2.975,1.441,true,48,35,11,12,5,27.7,5,2,0,200017,,R,191,,synthetic,SYN,46,444,,200017,P 17,l,78,false,false,,synthetic_event_anchor,65,54,16,15,13,33.9,6,4,4,200038,,R,180,,synthetic,SYN,12,4151,7,200038,P 38,w,96,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,150,,2019-04-03,2019-304/11,11,77,true,200017,200038,level_A,synthetic,false,QF,6-4 6-1,2019,,true,,2019-304/11,150,atp_matches_2019.csv,149,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
1.483,2.592,true,1.290,3.926,true,50,38,17,13,6,29.8,3,1,2,200052,,R,170,,synthetic,SYN,32,1049,,200052,P 52,w,82,true,false,,synthetic_event_anchor,67,49,16,17,7,24.6,7,6,2,200056,,L,,,synthetic,SYN,45,469,,200056,P 56,l,108,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,151,,2019-04-03,2019-304/12,12,120,true,200052,200056,level_A,synthetic,false,QF,6-2 2-6 6-4,2019,,true,,2019-304/12,151,atp_matches_2019.csv,150,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
1.909,1.865,true,,,false,47,44,14,12,6,35.0,11,5,4,200007,Q,R,184,,synthetic,SYN,2,8470,2,200007,P 07,w,77,true,false,,synthetic_event_anchor,42,29,15,11,5,23.0,1,1,0,200050,WC,R,170,,synthetic,SYN,4,7339,1,200050,P 50,l,68,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,152,,2019-04-04,2019-304/13,13,69,true,200007,200050,level_A,synthetic,false,SF,6-4 6-1,2019,,true,,2019-304/13,152,atp_matches_2019.csv,151,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
1.904,1.870,true,,,false,50,43,12,11,6,33.9,3,2,1,200038,,R,180,,synthetic,SYN,12,4151,7,200038,P 38,w,73,true,false,,synthetic_event_anchor,50,36,16,14,5,29.8,2,1,1,200052,,R,170,,synthetic,SYN,32,1049,,200052,P 52,l,87,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,153,,2019-04-04,2019-304/14,14,90,true,200038,200052,level_A,synthetic,false,SF,6-3 6-3,2019,,true,,2019-304/14,153,atp_matches_2019.csv,152,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
1.355,3.104,true,1.395,3.195,true,33,30,18,9,6,35.0,6,5,0,200007,,R,184,,synthetic,SYN,2,8470,2,200007,P 07,w,59,true,false,,synthetic_event_anchor,36,26,8,9,5,33.9,6,4,1,200038,,R,180,,synthetic,SYN,12,4151,7,200038,P 38,l,55,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,154,,2019-04-05,2019-304/15,15,119,true,200007,200038,level_A,synthetic,false,F,6-1 6-3,2019,,true,,2019-304/15,154,atp_matches_2019.csv,153,2019,,completed,Clay,20190401,2019-304,A,Sample 304,false
11.792,1.025,true,12.136,1.055,true,27,17,8,7,4,24.5,5,1,1,200013,,L,173,,synthetic,SYN,57,255,,200013,P 13,l,47,false,false,,synthetic_event_anchor,47,40,15,11,5,30.5,6,3,2,200014,,L,196,,synthetic,SYN,1,9100,1,200014,P 14,w,68,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,155,,2019-04-15,2019-305/1,1,65,true,200013,200014,level_A,synthetic,false,R16,2-6 6-3 6-1,2019,,true,,2019-305/1,155,atp_matches_2019.csv,154,2019,,completed,Clay,20190415,2019-305,A,Sample 305,false
11.656,1.026,true,12.136,1.055,true,27,22,10,7,4,25.6,6,5,1,200044,,R,201,,synthetic,SYN,47,419,,200044,P 44,l,45,false,false,,synthetic_event_anchor,59,48,18,14,6,32.4,3,2,1,200057,,R,170,,synthetic,SYN,10,4784,5,200057,P 57,w,90,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,156,,2019-04-16,2019-305/2,2,61,true,200044,200057,level_A,synthetic,false,R16,6-1 6-1,2019,,true,,2019-305/2,156,atp_matches_2019.csv,155,2019,,completed,Clay,20190415,2019-305,A,Sample 305,false
11.633,1.027,true,,,false,52,39,20,15,6,37.2,3,2,3,200036,,R,185,,synthetic,SYN,25,1677,,200036,P 36,l,99,false,false,,synthetic_event_anchor,43,40,17,11,3,23.0,6,4,1,200050,,R,170,,synthetic,SYN,6,6361,2,200050,P 50,w,69,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic_provisional,provisional,synthetic,157,,2019-04-15,2019-305/3,3,116,true,200036,200050,level_A,synthetic,false,R16,6-4 6-1,2019,,true,,2019-305/3,157,atp_matches_2019.csv,156,2019,,completed,Clay,20190415,2019-305,A,Sample 305,false
8.564,1.060,true,7.112,1.124,true,46,30,12,11,3,24.6,7,5,2,200004,,R,,,synthetic,SYN,55,279,,200004,P 04,w,69,true,false,,synthetic_event_anchor,48,39,12,11,7,35.5,5,4,1,200030,,R,203,,synthetic,SYN,7,5923,4,200030,P 30,l,70,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,158,,2019-04-16,2019-305/4,4,84,true,200004,200030,level_A,synthetic,false,R16,1-6 6-4 6-4,2019,,true,,2019-305/4,158,atp_matches_2019.csv,157,2019,,completed,Clay,20190415,2019-305,A,Sample 305,false
1.669,2.170,true,1.834,2.063,true,48,41,11,11,5,24.3,6,3,1,200009,,R,185,,synthetic,SYN,44,497,,200009,P 09,w,68,true,false,,synthetic_event_anchor,50,29,16,12,4,37.0,5,3,0,200026,,R,192,,synthetic,SYN,20,2367,8,200026,P 26,l,78,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,159,,2019-04-15,2019-305/5,5,106,true,200009,200026,level_A,synthetic,false,R16,6-2 6-4,2019,,true,,2019-305/5,159,atp_matches_2019.csv,158,2019,,completed,Clay,20190415,2019-305,A,Sample 305,false
1.298,3.450,true,1.444,2.963,true,28,24,15,8,4,26.0,5,3,1,200021,,L,205,,synthetic,SYN,12,4151,3,200021,P 21,w,52,true,false,,synthetic_event_anchor,55,42,9,12,8,29.8,4,2,3,200051,,R,205,,synthetic,SYN,26,1567,7,200051,P 51,l,74,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,160,,2019-04-16,2019-305/6,6,56,true,200021,200051,level_A,synthetic,false,R16,2-6 6-4 6-0,2019,,true,,2019-305/6,160,atp_matches_2019.csv,159,2019,,completed,Clay,20190415,2019-305,A,Sample 305,false
2.407,1.552,true,2.283,1.689,true,41,32,12,12,5,35.2,4,1,2,200001,,R,177,,synthetic,SYN,34,921,,200001,P 01,w,74,true,false,,synthetic_event_anchor,61,37,19,16,7,29.2,1,1,2,200042,,R,195,,synthetic,SYN,31,1120,,200042,P 42,l,100,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,161,,2019-04-15,2019-305/7,7,124,true,200001,200042,level_A,synthetic,false,R16,1-6 6-0 4-6,2019,,true,,2019-305/7,161,atp_matches_2019.csv,160,2019,,completed,Clay,20190415,2019-305,A,Sample 305,false
