source_key,match_id,source_season,tourney_id,round,best_of,rule_group,rule_basis,match_rule
2018-503/25,2018-503/25,2018,2018-503,QF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/26,2018-503/26,2018,2018-503,QF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/27,2018-503/27,2018,2018-503,QF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/28,2018-503/28,2018,2018-503,QF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/29,2018-503/29,2018,2018-503,SF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/3,2018-503/3,2018,2018-503,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/30,2018-503/30,2018,2018-503,SF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/31,2018-503/31,2018,2018-503,F,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/4,2018-503/4,2018,2018-503,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/5,2018-503/5,2018,2018-503,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/6,2018-503/6,2018,2018-503,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/7,2018-503/7,2018,2018-503,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/8,2018-503/8,2018,2018-503,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-503/9,2018-503/9,2018,2018-503,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/1,2018-504/1,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/10,2018-504/10,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/11,2018-504/11,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/12,2018-504/12,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/13,2018-504/13,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/14,2018-504/14,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/15,2018-504/15,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/16,2018-504/16,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/17,2018-504/17,2018,2018-504,R16,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/18,2018-504/18,2018,2018-504,R16,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/19,2018-504/19,2018,2018-504,R16,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/2,2018-504/2,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/20,2018-504/20,2018,2018-504,R16,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/21,2018-504/21,2018,2018-504,R16,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/22,2018-504/22,2018,2018-504,R16,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/23,2018-504/23,2018,2018-504,R16,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/24,2018-504/24,2018,2018-504,R16,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/25,2018-504/25,2018,2018-504,QF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/26,2018-504/26,2018,2018-504,QF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/27,2018-504/27,2018,2018-504,QF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/28,2018-504/28,2018,2018-504,QF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/29,2018-504/29,2018,2018-504,SF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/3,2018-504/3,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/30,2018-504/30,2018,2018-504,SF,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/31,2018-504/31,2018,2018-504,F,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/4,2018-504/4,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/5,2018-504/5,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/6,2018-504/6,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/7,2018-504/7,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/8,2018-504/8,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2018-504/9,2018-504/9,2018,2018-504,R32,5,sample_grand_slam_best_of_five,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":10},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":3}"
2019-301/1,2019-301/1,2019,2019-301,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/10,2019-301/10,2019,2019-301,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/11,2019-301/11,2019,2019-301,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/12,2019-301/12,2019,2019-301,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/13,2019-301/13,2019,2019-301,SF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/14,2019-301/14,2019,2019-301,SF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/15,2019-301/15,2019,2019-301,F,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/2,2019-301/2,2019,2019-301,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/3,2019-301/3,2019,2019-301,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/4,2019-301/4,2019,2019-301,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/5,2019-301/5,2019,2019-301,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/6,2019-301/6,2019,2019-301,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/7,2019-301/7,2019,2019-301,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/8,2019-301/8,2019,2019-301,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-301/9,2019-301/9,2019,2019-301,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/1,2019-302/1,2019,2019-302,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/10,2019-302/10,2019,2019-302,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/11,2019-302/11,2019,2019-302,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/12,2019-302/12,2019,2019-302,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/13,2019-302/13,2019,2019-302,SF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/14,2019-302/14,2019,2019-302,SF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/15,2019-302/15,2019,2019-302,F,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/2,2019-302/2,2019,2019-302,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/3,2019-302/3,2019,2019-302,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/4,2019-302/4,2019,2019-302,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/5,2019-302/5,2019,2019-302,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/6,2019-302/6,2019,2019-302,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/7,2019-302/7,2019,2019-302,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/8,2019-302/8,2019,2019-302,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-302/9,2019-302/9,2019,2019-302,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/1,2019-303/1,2019,2019-303,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/10,2019-303/10,2019,2019-303,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/11,2019-303/11,2019,2019-303,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/12,2019-303/12,2019,2019-303,QF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/13,2019-303/13,2019,2019-303,SF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/14,2019-303/14,2019,2019-303,SF,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/15,2019-303/15,2019,2019-303,F,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/2,2019-303/2,2019,2019-303,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/3,2019-303/3,2019,2019-303,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/4,2019-303/4,2019,2019-303,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/5,2019-303/5,2019,2019-303,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/6,2019-303/6,2019,2019-303,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/7,2019-303/7,2019,2019-303,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
2019-303/8,2019-303/8,2019,2019-303,R16,3,ordinary_atp_best_of_three,synthetic,"{""deciding_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""regular_set"":{""mode"":""tiebreak"",""tiebreak_at_games"":6,""tiebreak_points"":7},""sets_to_win"":2}"
