B365_decimal_a,B365_decimal_b,B365_valid,PS_decimal_a,PS_decimal_b,PS_valid,a_1stIn,a_1stWon,a_2ndWon,a_SvGms,a_ace,a_age_years,a_bpFaced,a_bpSaved,a_df,a_entity_id,a_entry,a_hand,a_height_cm,a_identity_correction,a_identity_metadata_status,a_ioc,a_rank,a_rank_points,a_seed,a_source_id,a_source_name,a_source_side,a_svpt,a_won,abandoned,additional_count_evidence,archive_date_basis,b_1stIn,b_1stWon,b_2ndWon,b_SvGms,b_ace,b_age_years,b_bpFaced,b_bpSaved,b_df,b_entity_id,b_entry,b_hand,b_height_cm,b_identity_correction,b_identity_metadata_status,b_ioc,b_rank,b_rank_points,b_seed,b_source_id,b_source_name,b_source_side,b_svpt,best_of,competition_type,completed,count_block_status,count_correction_applied,court_recorded,date_basis,defaulted,draw_size,identity_basis,identity_tier,market_source_path,market_source_row,market_source_sha256,match_date,match_id,match_num,minutes,played,player_a,player_b,population_basis,ranking_metadata_basis,retired,round,score,season,source_correction,source_field_agreement,source_file_sha256,source_key,source_line_number,source_member,source_row_number,source_season,started_evidence,status,surface,tourney_anchor_date,tourney_id,tourney_level,tourney_name,walkover
11.792,1.025,true,12.136,1.055,true,33,20,2,8,5,24.4,5,3,0,200047,,R,183,,synthetic,SYN,102,106,,200047,P 47,l,50,false,false,,synthetic_event_anchor,61,56,22,14,7,25.9,5,1,0,200078,,L,196,,synthetic,SYN,1,9100,1,200078,P 78,w,92,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,17,,2019-01-21,2019-302/1,1,90,true,200047,200078,level_A,synthetic,false,R16,2-6 2-6,2019,,true,,2019-302/1,17,atp_matches_2019.csv,16,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
1.025,11.792,true,1.055,12.136,true,32,25,14,9,3,31.3,5,3,2,200020,,R,184,,synthetic,SYN,7,5923,2,200020,P 20,w,56,true,false,,synthetic_event_anchor,40,30,13,10,8,24.1,4,2,1,200074,,R,174,,synthetic,SYN,90,114,,200074,P 74,l,63,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,18,,2019-01-22,2019-302/2,2,80,true,200020,200074,level_A,synthetic,false,R16,6-3 6-2,2019,,true,,2019-302/2,18,atp_matches_2019.csv,17,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
4.578,1.188,true,3.992,1.283,true,51,36,18,15,8,35.3,2,0,4,200030,,R,203,,synthetic,SYN,52,322,,200030,P 30,l,94,false,false,,synthetic_event_anchor,80,73,21,18,9,21.1,2,0,2,200035,,R,204,,synthetic,SYN,4,7339,3,200035,P 35,w,118,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,19,,2019-01-21,2019-302/3,3,108,true,200030,200035,level_A,synthetic,false,R16,6-0 0-6 3-6,2019,,true,,2019-302/3,19,atp_matches_2019.csv,18,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
1.080,7.443,true,1.114,7.554,true,48,36,17,11,5,25.7,3,3,2,200021,,L,205,,synthetic,SYN,16,3130,4,200021,P 21,w,73,true,false,,synthetic_event_anchor,41,29,13,11,3,28.7,6,2,2,200031,,R,193,,synthetic,SYN,56,266,,200031,P 31,l,69,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,20,,2019-01-22,2019-302/4,4,126,true,200021,200031,level_A,synthetic,false,R16,6-0 0-6 6-2,2019,,true,,2019-302/4,20,atp_matches_2019.csv,19,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
1.291,3.505,true,1.488,2.793,true,42,37,16,11,5,24.4,3,2,1,200004,,R,,,synthetic,SYN,27,1464,8,200004,P 04,w,68,true,false,,synthetic_event_anchor,68,47,11,14,7,35.0,3,2,2,200033,,L,176,,synthetic,SYN,38,714,,200033,P 33,l,89,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,21,,2019-01-21,2019-302/5,5,64,true,200004,200033,level_A,synthetic,false,R16,6-3 6-2,2019,,true,,2019-302/5,21,atp_matches_2019.csv,20,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
3.873,1.247,true,4.792,1.218,true,32,20,12,10,2,34.8,2,1,2,200007,,R,184,,synthetic,SYN,59,234,,200007,P 07,l,64,false,false,,synthetic_event_anchor,64,48,26,15,3,24.4,1,1,2,200027,,R,177,,synthetic,SYN,15,3358,6,200027,P 27,w,99,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,22,,2019-01-22,2019-302/6,6,59,true,200007,200027,level_A,synthetic,false,R16,2-6 6-1 4-6,2019,,true,,2019-302/6,22,atp_matches_2019.csv,21,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
2.050,1.748,true,2.328,1.665,true,60,48,26,16,9,31.4,5,3,1,200024,,R,171,,synthetic,SYN,28,1368,7,200024,P 24,w,103,true,false,,synthetic_event_anchor,54,35,15,14,9,33.1,9,4,3,200071,,L,204,,synthetic,SYN,9,5136,5,200071,P 71,l,91,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,23,,2019-01-21,2019-302/7,7,85,true,200024,200071,level_A,synthetic,false,R16,6-3 1-6 6-2,2019,,true,,2019-302/7,23,atp_matches_2019.csv,22,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
1.926,1.849,true,1.946,1.938,true,47,38,15,12,6,27.6,4,2,2,200064,,R,177,,synthetic,SYN,67,175,,200064,P 64,w,78,true,false,,synthetic_event_anchor,40,28,6,10,4,26.6,6,5,3,200066,,R,190,,synthetic,SYN,53,307,,200066,P 66,l,63,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,24,,2019-01-22,2019-302/8,8,129,true,200064,200066,level_A,synthetic,false,R16,6-0 3-6 6-4,2019,,false,,2019-302/8,24,atp_matches_2019.csv,23,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
2.149,1.681,true,2.206,1.734,true,32,25,16,9,2,31.3,7,4,0,200020,,R,184,,synthetic,SYN,7,5923,2,200020,P 20,l,55,false,false,,synthetic_event_anchor,50,44,15,12,8,25.9,9,4,2,200078,,L,196,,synthetic,SYN,1,9100,1,200078,P 78,w,75,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,25,,2019-01-23,2019-302/9,9,99,true,200020,200078,level_A,synthetic,false,QF,6-4 6-0,2019,,true,,2019-302/9,25,atp_matches_2019.csv,24,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
1.653,2.198,true,1.773,2.146,true,18,14,6,5,2,25.8,7,3,1,200021,,L,205,,synthetic,SYN,16,3130,4,200021,P 21,l,30,false,false,,synthetic_event_anchor,51,45,15,12,5,21.1,5,4,0,200035,,R,204,,synthetic,SYN,4,7339,3,200035,P 35,w,78,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,26,,2019-01-23,2019-302/10,10,81,true,200021,200035,level_A,synthetic,false,QF,6-3 1-6 6-2,2019,,false,,2019-302/10,26,atp_matches_2019.csv,25,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
3.122,1.352,true,3.287,1.378,true,46,38,12,10,5,24.4,4,2,0,200004,,R,,,synthetic,SYN,27,1464,8,200004,P 04,w,64,true,false,,synthetic_event_anchor,28,19,19,10,2,24.4,6,3,0,200027,,R,177,,synthetic,SYN,15,3358,6,200027,P 27,l,63,3,individual_tour,false,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,27,,2019-01-23,2019-302/11,11,116,true,200004,200027,level_A,synthetic,true,QF,3-6 6-4 3-1 RET,2019,,true,,2019-302/11,27,atp_matches_2019.csv,26,2019,,retired,Hard,20190121,2019-302,A,Sample 302,false
1.442,2.729,true,1.321,3.661,true,48,35,18,12,6,31.4,5,4,1,200024,Q,R,171,,synthetic,SYN,28,1368,7,200024,P 24,w,79,true,false,,synthetic_event_anchor,47,37,17,13,8,27.6,5,2,1,200064,,R,177,,synthetic,SYN,67,175,,200064,P 64,l,81,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,28,,2019-01-23,2019-302/12,12,116,true,200024,200064,level_A,synthetic,false,QF,0-6 6-2 6-2,2019,,true,,2019-302/12,28,atp_matches_2019.csv,27,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
4.392,1.201,true,4.369,1.248,true,48,30,19,12,5,21.1,6,3,0,200035,,R,204,,synthetic,SYN,4,7339,3,200035,P 35,l,78,false,false,,synthetic_event_anchor,26,26,13,7,7,25.9,5,3,0,200078,,L,196,,synthetic,SYN,1,9100,1,200078,P 78,w,43,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,29,,2019-01-24,2019-302/13,13,61,true,200035,200078,level_A,synthetic,false,SF,1-6 6-1 6-2,2019,,true,,2019-302/13,29,atp_matches_2019.csv,28,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
2.149,1.682,true,2.781,1.492,true,51,46,19,12,6,24.4,11,8,2,200004,Q,R,,,synthetic,SYN,27,1464,8,200004,P 04,w,79,true,false,,synthetic_event_anchor,53,45,18,13,5,31.4,4,3,1,200024,,R,171,,synthetic,SYN,28,1368,7,200024,P 24,l,81,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,30,,2019-01-24,2019-302/14,14,57,true,200004,200024,level_A,synthetic,false,SF,4-6 6-0 6-0,2019,,true,,2019-302/14,30,atp_matches_2019.csv,29,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
11.792,1.025,true,11.113,1.064,true,,,,,,24.4,,,,200004,,R,,,synthetic,SYN,27,1464,8,200004,P 04,l,,false,false,,synthetic_event_anchor,,,,,,25.9,,,,200078,,L,196,,synthetic,SYN,1,9100,1,200078,P 78,w,,3,individual_tour,true,missing_all,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,31,,2019-01-25,2019-302/15,15,93,true,200004,200078,level_A,synthetic,false,F,6-4 6-4,2019,,true,,2019-302/15,31,atp_matches_2019.csv,30,2019,,completed,Hard,20190121,2019-302,A,Sample 302,false
1.025,11.792,true,1.055,12.136,true,44,37,17,11,4,31.3,7,3,1,200020,,R,184,,synthetic,SYN,5,6832,2,200020,P 20,w,73,true,false,,synthetic_event_anchor,56,29,17,14,1,24.1,6,3,2,200074,,R,174,,synthetic,SYN,88,116,,200074,P 74,l,89,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,32,,2019-02-04,2019-501/1,1,220,true,200020,200074,level_G,synthetic,false,R32,6-0 6-4 6-0,2019,,true,,2019-501/1,32,atp_matches_2019.csv,31,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
7.757,1.074,true,,,false,76,58,29,19,11,26.5,4,0,0,200045,WC,R,,,synthetic,SYN,38,714,,200045,P 45,l,123,false,false,,synthetic_event_anchor,79,74,30,19,14,25.9,5,4,4,200078,,L,196,,synthetic,SYN,1,9100,1,200078,P 78,w,123,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,33,,2019-02-05,2019-501/2,2,199,true,200045,200078,level_G,synthetic,false,R32,6-0 0-6 6-1 6-4,2019,,true,,2019-501/2,33,atp_matches_2019.csv,32,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.228,4.071,true,1.231,4.593,true,74,62,24,19,4,21.2,6,2,2,200035,,R,204,,synthetic,SYN,4,7339,3,200035,P 35,l,121,false,false,,synthetic_event_anchor,58,45,28,16,6,33.1,6,4,3,200041,,L,202,,synthetic,SYN,56,266,,200041,P 41,w,101,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,34,,2019-02-04,2019-501/3,3,167,true,200035,200041,level_G,synthetic,false,R32,6-1 6-3 0-6 6-3,2019,,true,,2019-501/3,34,atp_matches_2019.csv,33,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
11.792,1.025,true,12.136,1.055,true,81,54,24,22,11,35.9,4,2,7,200043,,R,173,,synthetic,SYN,77,136,,200043,P 43,l,138,false,false,,synthetic_event_anchor,58,47,25,15,10,22.8,3,1,1,200050,,R,170,,synthetic,SYN,10,4784,5,200050,P 50,w,96,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,35,,2019-02-05,2019-501/4,4,71,true,200043,200050,level_G,synthetic,false,R32,2-6 1-6 6-2 6-4 6-2,2019,,true,,2019-501/4,35,atp_matches_2019.csv,34,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
6.947,1.092,true,4.997,1.205,true,91,53,21,24,15,35.9,8,6,5,200011,,R,176,,synthetic,SYN,57,255,,200011,P 11,l,154,false,false,,synthetic_event_anchor,56,46,17,15,8,28.3,4,3,5,200018,,R,176,,synthetic,SYN,8,5515,,200018,P 18,w,99,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,36,,2019-02-04,2019-501/5,5,230,true,200011,200018,level_G,synthetic,false,R32,2-6 6-0 1-6 6-2 2-6,2019,,true,,2019-501/5,36,atp_matches_2019.csv,35,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.105,6.460,true,1.094,8.657,true,60,48,19,15,5,25.8,4,3,4,200021,,L,205,,synthetic,SYN,13,3867,7,200021,P 21,w,97,true,false,,synthetic_event_anchor,63,37,14,15,5,37.0,2,1,2,200036,,R,185,,synthetic,SYN,41,594,,200036,P 36,l,98,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,37,,2019-02-05,2019-501/6,6,90,true,200021,200036,level_G,synthetic,false,R32,0-6 6-0 6-0 6-4,2019,,true,,2019-501/6,37,atp_matches_2019.csv,36,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.329,3.251,true,1.500,2.752,true,69,60,29,18,11,31.4,5,3,2,200024,,R,171,,synthetic,SYN,22,2061,,200024,P 24,w,113,true,false,,synthetic_event_anchor,93,61,36,25,15,35.3,7,4,5,200030,,R,203,,synthetic,SYN,53,307,,200030,P 30,l,162,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,38,,2019-02-04,2019-501/7,7,76,true,200024,200030,level_G,synthetic,false,R32,6-3 6-4 3-6 4-6 2-6,2019,,true,,2019-501/7,38,atp_matches_2019.csv,37,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
10.805,1.034,true,,,false,22,12,8,6,0,35.1,2,1,1,200001,,R,177,,synthetic,SYN,83,123,,200001,P 01,l,41,false,false,,synthetic_event_anchor,44,35,17,12,6,28.9,2,2,3,200046,,R,202,,synthetic,SYN,23,1923,8,200046,P 46,w,74,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,39,,2019-02-05,2019-501/8,8,238,true,200001,200046,level_G,synthetic,false,R32,6-2 6-2 1-6 3-6 2-6,2019,,true,,2019-501/8,39,atp_matches_2019.csv,38,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.025,11.792,true,1.055,12.136,true,67,59,29,18,12,31.5,3,3,3,200006,WC,R,193,,synthetic,SYN,3,7884,4,200006,P 06,w,115,true,false,,synthetic_event_anchor,56,41,11,13,4,30.9,8,4,1,200090,,R,179,,synthetic,SYN,47,419,,200090,P 90,l,85,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,40,,2019-02-04,2019-501/9,9,167,true,200006,200090,level_G,synthetic,false,R32,6-3 6-3 0-6 6-4,2019,,true,,2019-501/9,40,atp_matches_2019.csv,39,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.153,5.195,true,1.165,5.835,true,61,51,21,15,8,34.7,2,2,3,200019,,R,201,,synthetic,SYN,7,5923,6,200019,P 19,w,98,true,false,,synthetic_event_anchor,86,56,18,20,7,29.0,5,1,2,200073,,R,186,,synthetic,SYN,45,469,,200073,P 73,l,129,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,41,,2019-02-05,2019-501/10,10,183,true,200019,200073,level_G,synthetic,false,R32,6-4 6-4 4-6 0-6 6-3,2019,,true,,2019-501/10,41,atp_matches_2019.csv,40,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
2.397,1.556,true,2.736,1.505,true,70,52,21,18,11,34.8,7,5,3,200007,,R,184,,synthetic,SYN,62,208,,200007,P 07,l,113,false,false,,synthetic_event_anchor,74,60,22,19,11,24.3,8,6,1,200013,,L,173,,synthetic,SYN,26,1567,,200013,P 13,w,120,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,42,,2019-02-04,2019-501/11,11,144,true,200007,200013,level_G,synthetic,false,R32,6-4 6-3 6-4,2019,,true,,2019-501/11,42,atp_matches_2019.csv,41,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.149,5.264,true,1.299,3.842,true,75,61,48,22,7,24.2,5,3,1,200009,,R,185,,synthetic,SYN,19,2537,,200009,P 09,w,141,true,false,,synthetic_event_anchor,42,26,17,12,2,26.2,5,4,2,200022,,L,194,,synthetic,SYN,74,145,,200022,P 22,l,78,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,43,,2019-02-05,2019-501/12,12,131,true,200009,200022,level_G,synthetic,false,R32,3-6 6-1 6-0 6-2,2019,,true,,2019-501/12,43,atp_matches_2019.csv,42,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
2.290,1.604,true,2.279,1.691,true,61,47,22,15,8,23.9,5,5,2,200002,,R,189,,synthetic,SYN,58,244,,200002,P 02,w,93,true,false,,synthetic_event_anchor,52,39,11,12,3,21.8,4,2,2,200010,,L,204,,synthetic,SYN,33,982,,200010,P 10,l,77,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,44,,2019-02-04,2019-501/13,13,113,true,200002,200010,level_G,synthetic,false,R32,6-4 6-4 0-6 6-4,2019,,true,,2019-501/13,44,atp_matches_2019.csv,43,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.667,2.173,true,1.897,1.989,true,74,53,17,18,9,22.0,12,8,2,200039,,R,188,,synthetic,SYN,34,921,,200039,P 39,l,113,false,false,,synthetic_event_anchor,58,49,24,15,6,23.9,2,0,2,200072,,R,179,,synthetic,SYN,21,2208,,200072,P 72,w,96,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,45,,2019-02-05,2019-501/14,14,128,true,200039,200072,level_G,synthetic,false,R32,6-4 6-1 4-6 6-1,2019,,true,,2019-501/14,45,atp_matches_2019.csv,44,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.244,3.908,true,,,false,49,42,19,13,4,35.0,4,1,2,200053,,R,203,,synthetic,SYN,16,3130,,200053,P 53,w,82,true,false,,synthetic_event_anchor,56,43,26,17,5,32.2,8,5,3,200057,,R,170,,synthetic,SYN,32,1049,,200057,P 57,l,106,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,46,,2019-02-04,2019-501/15,15,181,true,200053,200057,level_G,synthetic,false,R32,6-0 6-1 6-1,2019,,false,,2019-501/15,46,atp_matches_2019.csv,45,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
4.089,1.226,true,3.176,1.398,true,69,50,13,17,8,22.5,7,5,5,200008,Q,R,185,,synthetic,SYN,25,1677,,200008,P 08,l,106,false,false,,synthetic_event_anchor,79,66,35,21,11,33.2,4,1,3,200071,,L,204,,synthetic,SYN,12,4151,,200071,P 71,w,136,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,47,,2019-02-05,2019-501/16,16,72,true,200008,200071,level_G,synthetic,false,R32,3-6 6-3 6-4 2-6 6-1,2019,,true,,2019-501/16,47,atp_matches_2019.csv,46,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
2.443,1.537,true,2.418,1.622,true,75,52,23,18,5,31.4,6,3,5,200020,Q,R,184,,synthetic,SYN,5,6832,2,200020,P 20,l,116,false,false,,synthetic_event_anchor,60,54,27,15,6,25.9,6,4,2,200078,,L,196,,synthetic,SYN,1,9100,1,200078,P 78,w,99,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,48,,2019-02-06,2019-501/17,17,88,true,200020,200078,level_G,synthetic,false,R16,6-4 6-2 6-1,2019,,true,,2019-501/17,48,atp_matches_2019.csv,47,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
8.984,1.054,true,8.309,1.099,true,81,56,30,21,8,33.1,2,0,1,200041,,L,202,,synthetic,SYN,56,266,,200041,P 41,l,135,false,false,,synthetic_event_anchor,65,56,36,18,7,22.8,2,1,2,200050,,R,170,,synthetic,SYN,10,4784,5,200050,P 50,w,117,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,49,,2019-02-07,2019-501/18,18,128,true,200041,200050,level_G,synthetic,false,R16,6-4 6-2 6-2,2019,,true,,2019-501/18,49,atp_matches_2019.csv,48,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
,,false,2.883,1.464,true,60,45,15,14,8,28.3,2,1,2,200018,,R,176,,synthetic,SYN,8,5515,,200018,P 18,l,90,false,false,,synthetic_event_anchor,65,51,15,15,8,25.8,1,1,4,200021,,L,205,,synthetic,SYN,13,3867,7,200021,P 21,w,98,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,50,,2019-02-06,2019-501/19,19,203,true,200018,200021,level_G,synthetic,false,R16,6-0 6-1 3-6 6-0,2019,,true,,2019-501/19,50,atp_matches_2019.csv,49,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
2.735,1.440,true,,,false,81,61,33,22,9,31.4,6,4,4,200024,Q,R,171,,synthetic,SYN,22,2061,,200024,P 24,l,138,false,false,,synthetic_event_anchor,68,55,24,17,6,28.9,10,5,2,200046,,R,202,,synthetic,SYN,23,1923,8,200046,P 46,w,106,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,51,,2019-02-07,2019-501/20,20,58,true,200024,200046,level_G,synthetic,false,R16,6-3 6-1 6-3,2019,,true,,2019-501/20,51,atp_matches_2019.csv,50,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.548,2.415,true,1.589,2.497,true,46,43,23,12,7,31.5,6,6,1,200006,,R,193,,synthetic,SYN,3,7884,4,200006,P 06,w,78,true,false,,synthetic_event_anchor,69,53,22,16,7,34.7,3,3,1,200019,,R,201,,synthetic,SYN,7,5923,6,200019,P 19,l,105,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,52,,2019-02-06,2019-501/21,21,190,true,200006,200019,level_G,synthetic,false,R16,6-0 3-6 6-0 6-4,2019,,true,,2019-501/21,52,atp_matches_2019.csv,51,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.893,1.881,true,1.983,1.902,true,86,67,16,19,16,24.2,6,4,3,200009,,R,185,,synthetic,SYN,19,2537,,200009,P 09,l,122,false,false,,synthetic_event_anchor,70,53,22,18,7,24.4,4,3,3,200013,,L,173,,synthetic,SYN,26,1567,,200013,P 13,w,115,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,53,,2019-02-07,2019-501/22,22,135,true,200009,200013,level_G,synthetic,false,R16,2-6 6-1 4-6 6-4 6-1,2019,,true,,2019-501/22,53,atp_matches_2019.csv,52,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
2.141,1.686,true,2.065,1.833,true,42,33,12,11,3,23.9,6,6,1,200002,,R,189,,synthetic,SYN,58,244,,200002,P 02,w,72,true,false,,synthetic_event_anchor,59,50,15,13,10,23.9,5,3,3,200072,,R,179,,synthetic,SYN,21,2208,,200072,P 72,l,85,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,54,,2019-02-06,2019-501/23,23,64,true,200002,200072,level_G,synthetic,false,R16,4-6 4-6 4-6,2019,,true,,2019-501/23,54,atp_matches_2019.csv,53,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
2.060,1.740,true,2.152,1.769,true,80,55,27,21,2,35.0,6,5,1,200053,,R,203,,synthetic,SYN,16,3130,,200053,P 53,l,132,false,false,,synthetic_event_anchor,103,86,25,24,12,33.2,7,5,7,200071,,L,204,,synthetic,SYN,12,4151,,200071,P 71,w,151,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,55,,2019-02-07,2019-501/24,24,75,true,200053,200071,level_G,synthetic,false,R16,2-6 6-3 1-6 6-3 6-0,2019,,true,,2019-501/24,55,atp_matches_2019.csv,54,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
,,false,2.467,1.601,true,65,58,26,16,5,22.8,5,3,3,200050,,R,170,,synthetic,SYN,10,4784,5,200050,P 50,w,102,true,false,,synthetic_event_anchor,73,63,23,18,9,25.9,2,1,6,200078,,L,196,,synthetic,SYN,1,9100,1,200078,P 78,l,112,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,56,,2019-02-11,2019-501/25,25,131,true,200050,200078,level_G,synthetic,false,QF,2-6 2-6 6-3 2-6,2019,,false,,2019-501/25,56,atp_matches_2019.csv,55,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
2.145,1.684,true,1.751,2.179,true,64,46,20,16,4,25.8,3,1,1,200021,Q,L,205,,synthetic,SYN,12,4151,7,200021,P 21,l,102,false,false,,synthetic_event_anchor,79,64,29,20,10,28.9,4,3,1,200046,,R,202,,synthetic,SYN,22,2061,8,200046,P 46,w,130,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,57,,2019-02-12,2019-501/26,26,63,true,200021,200046,level_G,synthetic,false,QF,6-2 6-4 6-0,2019,,true,,2019-501/26,57,atp_matches_2019.csv,56,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
1.137,5.546,true,1.132,6.835,true,71,59,30,18,14,31.5,8,6,0,200006,,R,193,,synthetic,SYN,3,7884,4,200006,P 06,w,113,true,false,,synthetic_event_anchor,78,56,37,22,5,24.4,4,4,4,200013,,L,173,,synthetic,SYN,26,1567,,200013,P 13,l,140,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,58,,2019-02-11,2019-501/27,27,235,true,200006,200013,level_G,synthetic,false,QF,4-6 6-0 6-2 0-6 0-6,2019,,true,,2019-501/27,58,atp_matches_2019.csv,57,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
4.397,1.201,true,,,false,71,49,24,19,11,23.9,4,1,5,200002,,R,189,,synthetic,SYN,54,292,,200002,P 02,l,119,false,false,,synthetic_event_anchor,58,46,29,15,4,33.2,4,2,0,200071,,L,204,,synthetic,SYN,11,4456,,200071,P 71,w,96,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,59,,2019-02-12,2019-501/28,28,107,true,200002,200071,level_G,synthetic,false,QF,6-4 6-0 1-6 6-4,2019,,true,,2019-501/28,59,atp_matches_2019.csv,58,2019,,completed,Hard,20190204,2019-501,G,Sample 501,false
