season,tourney_id,tourney_name,tourney_level,tourney_date,surface,draw_size,matches,best_of_values,completed,incomplete,deciding_sets,deciding_tiebreak_at_6_all,deciding_tiebreak_at_12_all,deciding_extended_past_7_games,deciding_decided_on_games,longest_deciding_set_games,deciding_tiebreak_loser_points,inferred_final_set_rule,inference_basis
2018,2018-W-FC-2018-G2-EPA-REL-EGY-BIH-01,Fed Cup G2 REL: EGY vs BIH,D,20180421,Clay,2,2,3:2,1,1,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2018,2018-W-FC-2018-WG-M-BEL-FRA-01,Fed Cup WG R1: BEL vs FRA,D,20180210,Hard,4,4,3:4,4,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2018,2018-W-FC-2018-WG-M-BLR-GER-01,Fed Cup WG R1: BLR vs GER,D,20180210,Hard,4,4,3:4,4,0,3,0,0,0,3,6,,not_observable_no_deciding_set_reached_6_all,"3 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG-M-CZE-SUI-01,Fed Cup WG R1: CZE vs SUI,D,20180210,Hard,4,3,3:3,3,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG-M-CZE-USA-01,Fed Cup WG F: CZE vs USA,D,20181110,Hard,4,3,3:3,3,0,2,0,0,0,2,7,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG-M-FRA-USA-01,Fed Cup WG SF: FRA vs USA,D,20180421,Clay,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG-M-GER-CZE-01,Fed Cup WG SF: GER vs CZE,D,20180421,Clay,4,4,3:4,4,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2018,2018-W-FC-2018-WG-M-NED-USA-01,Fed Cup WG R1: NED vs USA,D,20180210,Hard,4,3,3:3,3,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG-PO-BEL-ITA-01,Fed Cup WG R1: BEL vs ITA,D,20180421,Clay,4,3,3:3,3,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG-PO-BLR-SVK-01,Fed Cup WG R1: BLR vs SVK,D,20180421,Hard,4,4,3:4,4,0,1,1,0,0,0,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2018,2018-W-FC-2018-WG-PO-NED-AUS-01,Fed Cup WG R1: NED vs AUS,D,20180421,Hard,4,4,3:4,4,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2018,2018-W-FC-2018-WG-PO-SUI-ROU-01,Fed Cup WG R1: SUI vs ROU,D,20180421,Clay,4,3,3:3,3,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG2-M-CAN-ROU-01,Fed Cup WG2 R1: CAN vs ROU,D,20180210,Hard,4,3,3:3,3,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG2-M-ESP-ITA-01,Fed Cup WG2 R1: ESP vs ITA,D,20180210,Clay,4,4,3:4,4,0,2,1,0,0,1,7,7:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2018,2018-W-FC-2018-WG2-M-RUS-SVK-01,Fed Cup WG2 R1: RUS vs SVK,D,20180210,Hard,4,4,3:4,4,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG2-M-UKR-AUS-01,Fed Cup WG2 R1: UKR vs AUS,D,20180210,Grass,4,4,3:4,4,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG2-PO-ESP-PAR-01,Fed Cup WG2 R1: ESP vs PAR,D,20180421,Clay,4,3,3:3,3,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG2-PO-GBR-JPN-01,Fed Cup WG2 R1: GBR vs JPN,D,20180421,Hard,4,4,3:4,4,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2018,2018-W-FC-2018-WG2-PO-RUS-LAT-01,Fed Cup WG2 R1: RUS vs LAT,D,20180421,Clay,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2018,2018-W-FC-2018-WG2-PO-UKR-CAN-01,Fed Cup WG2 R1: UKR vs CAN,D,20180421,Hard,4,4,3:4,3,1,2,1,0,0,1,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0300,Luxembourg,I,20191014,Hard,32,31,3:31,28,3,13,2,0,0,11,7,6:2,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0405,Hiroshima,I,20190909,Hard,32,31,3:31,30,1,12,0,0,0,12,7,,not_observable_no_deciding_set_reached_6_all,"12 deciding set(s), none reached 6-6"
2019,2019-0406,Strasbourg,I,20190520,Clay,32,31,3:31,31,0,7,1,0,0,6,7,3:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0466,Palermo,I,20190722,Clay,32,31,3:31,29,2,7,2,0,0,5,7,4:2,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0528,Linz,I,20191007,Hard,32,31,3:31,29,2,11,1,0,0,10,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0703,San Jose,P,20190729,Hard,32,27,3:27,27,0,10,1,0,0,9,7,3:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0718,Dubai,P,20190218,Hard,64,55,3:55,53,2,22,3,0,0,19,7,3:1|6:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0804,Charleston,P,20190401,Clay,64,55,3:55,55,0,16,1,0,0,15,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0806,Toronto,P,20190805,Hard,64,55,3:55,50,5,20,4,0,0,16,7,5:3|7:1,deciding_set_tiebreak_at_6_all_length_unknown,4 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0808,Shenzhen Finals,F,20191028,Hard,8,15,3:15,12,3,7,0,0,0,7,6,,not_observable_no_deciding_set_reached_6_all,"7 deciding set(s), none reached 6-6"
2019,2019-0825,Tashkent,I,20190923,Hard,32,31,3:31,30,1,10,1,0,0,9,7,7:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-0894,Bogota,I,20190408,Clay,32,31,3:31,31,0,15,0,0,0,15,7,,not_observable_no_deciding_set_reached_6_all,"15 deciding set(s), none reached 6-6"
2019,2019-1003,Doha,P,20190211,Hard,32,27,3:27,27,0,9,1,0,0,8,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1005,Rabat,I,20190429,Clay,32,31,3:31,31,0,12,1,0,0,11,7,7:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1023,Guangzhou,I,20190916,Hard,32,31,3:31,28,3,13,2,0,0,11,7,5:1|6:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1024,Seoul,I,20190916,Hard,32,31,3:31,31,0,9,2,0,0,7,7,2:1|3:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1027,Istanbul,I,20190422,Clay,32,31,3:31,28,3,12,1,0,0,11,7,2:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1039,Monterrey,I,20190401,Hard,32,31,3:31,30,1,10,3,0,0,7,7,5:3,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1049,Auckland,I,20181231,Hard,32,31,3:31,29,2,10,1,0,0,9,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1050,Hobart,I,20190107,Hard,32,31,3:31,31,0,10,1,0,0,9,7,3:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1051,Stuttgart,P,20190422,Clay,32,27,3:27,24,3,7,1,0,0,6,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1052,Birmingham,P,20190617,Grass,32,31,3:31,31,0,8,2,0,0,6,7,1:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1056,Osaka,I,20190916,Hard,32,27,3:27,26,1,4,0,0,0,4,6,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2019,2019-1063,Shenzhen,I,20181231,Hard,32,31,3:31,27,4,12,2,0,0,10,7,5:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1068,Nurnberg,I,20190520,Clay,32,31,3:31,29,2,14,1,0,0,13,7,2:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1072,Limoges,I,20191216,Hard,32,31,3:31,30,1,9,0,0,0,9,7,,not_observable_no_deciding_set_reached_6_all,"9 deciding set(s), none reached 6-6"
2019,2019-1075,Wuhan,P,20190923,Hard,64,55,3:55,51,4,20,1,0,0,19,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1076,Tianjin,I,20191007,Hard,32,31,3:31,28,3,8,1,0,0,7,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1077,Nanchang,I,20190909,Hard,32,31,3:31,29,2,10,1,0,0,9,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1079,Bucharest,I,20190715,Clay,32,31,3:31,29,2,8,1,0,0,7,7,3:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1080,Nottingham,I,20190610,Grass,32,31,3:31,30,1,14,3,0,0,11,7,3:1|4:2,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1081,Zhuhai,F,20191022,Hard,12,15,3:15,15,0,5,0,0,0,5,7,,not_observable_no_deciding_set_reached_6_all,"5 deciding set(s), none reached 6-6"
2019,2019-1082,Prague,I,20190429,Clay,32,31,3:31,31,0,12,1,0,0,11,7,2:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1086,St. Petersburg,P,20190128,Hard,32,27,3:27,26,1,6,0,0,0,6,6,,not_observable_no_deciding_set_reached_6_all,"6 deciding set(s), none reached 6-6"
2019,2019-1091,Mallorca,I,20190617,Grass,32,31,3:31,29,2,10,0,0,0,10,7,,not_observable_no_deciding_set_reached_6_all,"10 deciding set(s), none reached 6-6"
2019,2019-1094,Lausanne,I,20190715,Clay,32,31,3:31,30,1,13,0,0,0,13,7,,not_observable_no_deciding_set_reached_6_all,"13 deciding set(s), none reached 6-6"
2019,2019-1096,Hua Hin,I,20190128,Hard,32,31,3:31,29,2,10,2,0,0,8,7,3:1|9:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1097,Budapest,I,20190218,Hard,32,31,3:31,31,0,13,2,0,0,11,7,4:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-1101,Lugano,I,20190408,Clay,32,31,3:31,31,0,15,3,0,0,12,7,2:2|6:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-2006,Jurmala,I,20190722,Clay,32,31,3:31,29,2,13,1,0,0,12,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-2008,Zhengzhou,P,20190909,Hard,32,27,3:27,27,0,10,2,0,0,8,7,5:1|6:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-2010,New York,I,20190819,Hard,32,29,3:29,27,2,10,3,0,0,7,7,3:2|6:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-520,Roland Garros,G,20190527,Clay,128,127,3:127,123,4,43,0,0,5,38,11,,deciding_set_extends_past_6_all_cap_unknown,5 deciding set(s) went past 7 games (longest 11); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2019,2019-540,Wimbledon,G,20190701,Grass,128,127,3:127,124,3,36,0,0,3,33,13,,deciding_set_extends_past_6_all_cap_unknown,3 deciding set(s) went past 7 games (longest 13); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2019,2019-560,Us Open,G,20190826,Hard,128,127,3:127,125,2,40,3,0,0,37,7,1:1|2:1|4:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-580,Australian Open,G,20190114,Hard,128,127,3:127,125,2,42,2,0,0,40,7,6:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M001,Sydney,P,20190107,Hard,32,29,3:29,28,1,10,2,0,0,8,7,3:2,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M004,Acapulco,I,20190225,Hard,32,31,3:31,27,4,9,0,0,0,9,7,,not_observable_no_deciding_set_reached_6_all,"9 deciding set(s), none reached 6-6"
2019,2019-M006,Indian Wells,PM,20190304,Hard,128,95,3:95,93,2,34,1,0,0,33,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M007,Miami,PM,20190318,Hard,128,95,3:95,93,2,36,3,0,0,33,7,4:3,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M009,Rome,P,20190513,Clay,64,55,3:55,47,8,22,2,0,0,20,7,4:2,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M010,S-Hertogenbosch,I,20190610,Grass,32,31,3:31,31,0,8,1,0,0,7,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M014,Moscow,I,20191014,Hard,32,27,3:27,27,0,12,0,0,0,12,7,,not_observable_no_deciding_set_reached_6_all,"12 deciding set(s), none reached 6-6"
2019,2019-M015,Beijing,PM,20190930,Hard,64,59,3:59,58,1,24,4,0,0,20,7,3:1|4:1|5:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,4 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M016,Eastbourne,P,20190624,Grass,64,55,3:55,51,4,18,3,0,0,15,7,4:1|5:1|6:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M020,Brisbane,P,20181231,Hard,32,29,3:29,29,0,12,1,0,0,11,7,3:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M021,Madrid,PM,20190506,Clay,64,63,3:63,60,3,18,0,0,0,18,7,,not_observable_no_deciding_set_reached_6_all,"18 deciding set(s), none reached 6-6"
2019,2019-M024,Cincinnati,P,20190812,Hard,64,55,3:55,53,2,20,1,0,0,19,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-M035,Washington,I,20190729,Hard,32,31,3:31,31,0,12,1,0,0,11,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-W-FC-2019-G1-AM-A-M-COL-ECU-01,Fed Cup G1 RR: COL vs ECU,D,20190208,Clay,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AM-A-M-MEX-COL-01,Fed Cup G1 RR: MEX vs COL,D,20190206,Clay,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AM-A-M-MEX-ECU-01,Fed Cup G1 RR: MEX vs ECU,D,20190207,Clay,2,2,3:2,2,0,1,1,0,0,0,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-W-FC-2019-G1-AM-A-M-PAR-COL-01,Fed Cup G1 RR: PAR vs COL,D,20190207,Clay,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AM-A-M-PAR-ECU-01,Fed Cup G1 RR: PAR vs ECU,D,20190206,Clay,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AM-A-M-PAR-MEX-01,Fed Cup G1 RR: PAR vs MEX,D,20190208,Clay,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AM-B-M-ARG-BRA-01,Fed Cup G1 RR: ARG vs BRA,D,20190208,Clay,2,2,3:2,2,0,1,1,0,0,0,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-W-FC-2019-G1-AM-B-M-ARG-CHI-01,Fed Cup G1 RR: ARG vs CHI,D,20190207,Clay,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AM-B-M-ARG-PUR-01,Fed Cup G1 RR: ARG vs PUR,D,20190206,Clay,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AM-B-M-BRA-CHI-01,Fed Cup G1 RR: BRA vs CHI,D,20190206,Clay,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AM-B-M-BRA-PUR-01,Fed Cup G1 RR: BRA vs PUR,D,20190207,Clay,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AM-B-M-CHI-PUR-01,Fed Cup G1 RR: CHI vs PUR,D,20190208,Clay,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AM-PP3-4-MEX-CHI-01,Fed Cup G1 PM: MEX vs CHI,D,20190209,Clay,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AM-PPO-PAR-BRA-01,Fed Cup G1 PPO: PAR vs BRA,D,20190209,Clay,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AM-REL-COL-PUR-01,Fed Cup G1 REL: COL vs PUR,D,20190209,Clay,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AM-REL-ECU-ARG-01,Fed Cup G1 REL: ECU vs ARG,D,20190209,Clay,2,2,3:2,2,0,1,1,0,0,0,7,1:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-W-FC-2019-G1-AO-A-M-IND-THA-01,Fed Cup G1 RR: IND vs THA,D,20190207,Hard,2,2,3:2,2,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AO-A-M-KAZ-IND-01,Fed Cup G1 RR: KAZ vs IND,D,20190208,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AO-A-M-KAZ-THA-01,Fed Cup G1 RR: KAZ vs THA,D,20190206,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AO-B-M-CHN-INA-01,Fed Cup G1 RR: CHN vs INA,D,20190208,Hard,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AO-B-M-CHN-KOR-01,Fed Cup G1 RR: CHN vs KOR,D,20190207,Hard,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AO-B-M-CHN-POC-01,Fed Cup G1 RR: CHN vs POC,D,20190206,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AO-B-M-INA-POC-01,Fed Cup G1 RR: INA vs POC,D,20190207,Hard,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AO-B-M-KOR-INA-01,Fed Cup G1 RR: KOR vs INA,D,20190206,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-AO-B-M-KOR-POC-01,Fed Cup G1 RR: KOR vs POC,D,20190208,Hard,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AO-PP3-4-IND-KOR-01,Fed Cup G1 PM: IND vs KOR,D,20190209,Hard,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AO-PPO-CHN-KAZ-01,Fed Cup G1 PPO: CHN vs KAZ,D,20190209,Hard,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-AO-REL-INA-THA-01,Fed Cup G1 REL: INA vs THA,D,20190209,Hard,2,2,3:2,2,0,2,1,0,0,1,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2019,2019-W-FC-2019-G1-EPA-A-A-M-POL-DEN-01,Fed Cup G1 RR: POL vs DEN,D,20190208,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-EPA-A-A-M-RUS-DEN-01,Fed Cup G1 RR: RUS vs DEN,D,20190207,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-EPA-A-A-M-RUS-POL-01,Fed Cup G1 RR: RUS vs POL,D,20190206,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-EPA-A-B-M-BUL-SWE-01,Fed Cup G1 RR: BUL vs SWE,D,20190208,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-EPA-A-B-M-EST-BUL-01,Fed Cup G1 RR: EST vs BUL,D,20190206,Hard,2,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2019,2019-W-FC-2019-G1-EPA-A-B-M-EST-SWE-01,Fed Cup G1 RR: EST vs SWE,D,20190207,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-EPA-A-B-M-UKR-BUL-01,Fed Cup G1 RR: UKR vs BUL,D,20190207,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2019,2019-W-FC-2019-G1-EPA-A-B-M-UKR-EST-01,Fed Cup G1 RR: UKR vs EST,D,20190208,Hard,2,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
